2015-11-09 14:56:38,305 INFO  [log] 
2015-11-09 14:56:45,213 INFO  [log] 
2015-11-09 14:56:53,443 INFO  [log] 
2015-11-09 14:56:53,444 INFO  [log] 
2015-11-09 15:02:57,462 INFO  [log] 
2015-11-09 15:03:02,350 INFO  [log] 
2015-11-09 15:03:11,956 INFO  [log] 
2015-11-09 15:03:11,957 INFO  [log] 
2015-11-09 15:04:56,185 INFO  [log] 
2015-11-09 15:05:00,609 INFO  [log] 
2015-11-09 15:05:09,137 INFO  [log] 
2015-11-09 15:05:09,138 INFO  [log] 
2015-11-09 15:07:12,893 INFO  [log] 
2015-11-09 15:07:17,618 INFO  [log] 
2015-11-09 15:07:25,203 INFO  [log] 
2015-11-09 15:07:25,204 INFO  [log] 
2015-11-09 15:09:00,950 INFO  [log] 
2015-11-09 15:09:07,444 INFO  [log] 
2015-11-09 15:09:15,419 INFO  [log] 
2015-11-09 15:09:15,421 INFO  [log] 
2015-11-09 15:09:59,690 INFO  [log] 
2015-11-09 15:11:13,517 INFO  [log] 
2015-11-09 15:11:17,591 INFO  [log] 
2015-11-09 15:11:22,725 INFO  [log] 
2015-11-09 15:11:22,726 INFO  [log] 
2015-11-09 15:17:20,359 INFO  [log] 
2015-11-09 15:23:09,310 INFO  [log] 
2015-11-09 15:25:23,723 INFO  [log] 
2015-11-09 15:27:18,548 INFO  [log] 
2015-11-09 15:27:23,875 INFO  [log] 
2015-11-09 15:27:31,754 INFO  [log] 
2015-11-09 15:27:31,755 INFO  [log] 
2015-11-09 15:29:12,564 INFO  [log] 
2015-11-09 15:30:43,454 INFO  [log] 
2015-11-09 15:30:48,184 INFO  [log] 
2015-11-09 15:35:30,872 INFO  [log] 
2015-11-09 15:35:35,013 INFO  [log] 
2015-11-09 15:35:39,170 INFO  [log] 
2015-11-09 15:35:51,529 INFO  [log] 
2015-11-09 15:36:02,528 INFO  [log] 
2015-11-09 15:37:21,410 INFO  [log] 
2015-11-09 15:37:26,450 INFO  [log] 
2015-11-09 15:38:58,601 INFO  [log] 
2015-11-09 15:39:08,542 INFO  [log] 
2015-11-09 15:39:16,669 INFO  [log] 
2015-11-09 15:39:24,615 INFO  [log] 
2015-11-09 15:39:30,125 INFO  [log] 
2015-11-09 15:43:17,773 INFO  [log] 
2015-11-09 15:43:27,541 INFO  [log] 
2015-11-09 15:45:23,090 INFO  [log] 
2015-11-09 15:45:27,490 INFO  [log] 
2015-11-09 15:46:50,606 INFO  [log] 
2015-11-09 15:46:55,981 INFO  [log] 
2015-11-09 15:49:43,877 INFO  [log] 
2015-11-09 15:49:49,004 INFO  [log] 
2015-11-09 16:07:28,638 INFO  [log] 
2015-11-09 16:07:36,096 INFO  [log] 
2015-11-09 16:09:43,098 INFO  [log] 
2015-11-09 16:09:47,653 INFO  [log] 
2015-11-09 16:11:50,081 INFO  [log] 
2015-11-09 16:11:54,943 INFO  [log] 
2015-11-09 16:14:52,891 INFO  [log] 
2015-11-09 16:14:58,384 INFO  [log] 
2015-11-09 16:17:38,199 INFO  [log] 
2015-11-09 16:17:43,127 INFO  [log] 
2015-11-09 16:18:49,127 INFO  [log] 
2015-11-09 16:18:49,129 INFO  [log] 
2015-11-09 16:19:07,155 INFO  [log] 
2015-11-09 16:19:07,156 INFO  [log] 
2015-11-09 16:20:29,376 INFO  [log] 
2015-11-09 16:20:33,533 INFO  [log] 
2015-11-09 16:20:38,951 INFO  [log] 
2015-11-09 16:20:40,629 INFO  [log] 
2015-11-09 16:24:07,794 INFO  [log] 
2015-11-09 16:24:11,454 INFO  [log] 
2015-11-09 16:24:15,253 INFO  [log] 
2015-11-09 16:25:52,703 INFO  [log] 
2015-11-09 16:25:57,385 INFO  [log] 
2015-11-09 16:26:01,130 INFO  [log] 
2015-11-09 16:32:12,937 INFO  [log] 
2015-11-09 16:32:18,335 INFO  [log] 
2015-11-09 16:32:22,775 INFO  [log] 
2015-11-09 16:33:00,548 INFO  [log] 
2015-11-09 16:33:05,542 INFO  [log] 
2015-11-09 16:36:20,474 INFO  [log] 
2015-11-09 16:36:24,197 INFO  [log] 
2015-11-09 16:36:28,598 INFO  [log] 
2015-11-09 16:39:39,535 INFO  [log] 
2015-11-09 16:39:43,332 INFO  [log] 
2015-11-09 16:39:48,042 INFO  [log] 
2015-11-09 16:44:04,157 INFO  [log] 
2015-11-09 16:44:36,446 INFO  [log] 
2015-11-09 16:44:48,449 INFO  [log] 
2015-11-09 16:46:54,853 INFO  [log] 
2015-11-09 16:49:15,189 INFO  [log] 
2015-11-09 17:16:42,490 INFO  [log] 
2015-11-09 17:16:46,670 INFO  [log] 
2015-11-09 17:17:01,679 INFO  [log] 
2015-11-09 17:17:03,002 INFO  [log] 
2015-11-09 17:18:37,847 INFO  [log] 
2015-11-09 17:18:42,353 INFO  [log] 
2015-11-09 17:18:46,594 INFO  [log] 
2015-11-09 17:19:17,403 INFO  [log] 
2015-11-09 17:19:17,404 INFO  [log] 
2015-11-09 17:19:29,630 INFO  [log] 
2015-11-09 17:21:44,923 INFO  [log] 
2015-11-09 17:21:47,010 INFO  [log] 
2015-11-09 17:21:55,875 INFO  [log] 
2015-11-09 17:21:55,876 INFO  [log] 
2015-11-09 17:49:17,571 INFO  [log] 
2015-11-09 17:49:21,656 INFO  [log] 
2015-11-09 17:53:38,933 INFO  [log] 
2015-11-09 17:54:17,188 INFO  [log] 
2015-11-09 17:54:33,615 INFO  [log] 
2015-11-09 17:54:44,777 INFO  [log] 
2015-11-09 17:54:59,104 INFO  [log] 
2015-11-09 17:55:01,934 INFO  [log] 
2015-11-09 17:55:01,935 INFO  [log] 
2015-11-09 17:59:31,342 INFO  [log] 
2015-11-09 17:59:36,019 INFO  [log] 
2015-11-09 17:59:48,625 INFO  [log] 
2015-11-09 17:59:53,679 INFO  [log] 
2015-11-09 17:59:53,681 INFO  [log] 
2015-11-09 17:59:53,685 INFO  [log] 
2015-11-09 17:59:53,798 INFO  [log] 
2015-11-09 17:59:53,804 INFO  [log] 
2015-11-09 17:59:53,876 INFO  [log] 
2015-11-09 17:59:56,253 INFO  [log] 
2015-11-09 17:59:59,859 INFO  [log] 
2015-11-09 18:00:10,306 INFO  [log] 
2015-11-09 18:00:10,308 INFO  [log] 
2015-11-09 18:00:21,736 INFO  [log] 
2015-11-09 18:00:28,610 INFO  [log] 
2015-11-09 18:00:33,603 INFO  [log] 
2015-11-09 18:00:40,887 INFO  [log] 
2015-11-09 18:00:40,888 INFO  [log] 
2015-11-09 18:03:02,840 INFO  [log] 
2015-11-09 18:03:24,127 INFO  [log] 
2015-11-09 18:03:49,800 INFO  [log] 
2015-11-09 18:04:08,900 INFO  [log] 
2015-11-09 18:04:30,213 INFO  [log] 
2015-11-09 18:04:48,472 INFO  [log] 
2015-11-09 18:05:09,004 INFO  [log] 
2015-11-09 18:05:31,772 INFO  [log] 
2015-11-09 18:05:53,069 INFO  [log] 
2015-11-09 18:06:12,062 INFO  [log] 
2015-11-09 18:06:41,070 INFO  [log] 
2015-11-09 18:07:22,791 INFO  [log] 
2015-11-09 18:08:46,293 INFO  [log] 
2015-11-09 18:10:27,291 INFO  [log] 
2015-11-09 18:10:43,482 INFO  [log] 
2015-11-09 18:11:06,876 INFO  [log] 
2015-11-09 18:11:06,876 INFO  [log] 
2015-11-09 18:11:06,877 INFO  [log] 
2015-11-09 18:11:06,878 INFO  [log] 
2015-11-09 18:11:50,025 INFO  [log] 
2015-11-09 18:12:06,177 INFO  [log] 
2015-11-09 18:12:24,445 INFO  [log] 
2015-11-09 18:12:24,446 INFO  [log] 
2015-11-09 18:12:44,979 INFO  [log] 
2015-11-09 18:13:01,076 INFO  [log] 
2015-11-09 18:13:39,917 INFO  [log] 
2015-11-09 18:14:06,330 INFO  [log] 
2015-11-09 18:14:06,330 INFO  [log] 
2015-11-09 18:14:06,331 INFO  [log] 
2015-11-09 18:14:06,332 INFO  [log] 
2015-11-09 18:14:06,339 INFO  [log] 
2015-11-09 18:14:06,341 INFO  [log] 
2015-11-09 18:15:03,406 INFO  [log] 
2015-11-09 18:15:19,527 INFO  [log] 
2015-11-09 18:15:45,983 INFO  [log] 
2015-11-09 18:15:46,094 INFO  [log] 
2015-11-09 18:22:46,396 INFO  [log] 
2015-11-09 18:23:07,635 INFO  [log] 
2015-11-09 18:23:33,265 INFO  [log] 
2015-11-09 18:23:52,238 INFO  [log] 
2015-11-09 18:24:13,494 INFO  [log] 
2015-11-09 18:24:31,761 INFO  [log] 
2015-11-09 18:24:52,250 INFO  [log] 
2015-11-09 18:25:14,962 INFO  [log] 
2015-11-09 18:25:36,203 INFO  [log] 
2015-11-09 18:25:55,220 INFO  [log] 
2015-11-09 18:26:24,212 INFO  [log] 
2015-11-09 18:27:05,966 INFO  [log] 
2015-11-09 18:28:44,095 INFO  [log] 
2015-11-09 18:30:30,392 INFO  [log] 
2015-11-09 18:30:46,505 INFO  [log] 
2015-11-09 18:31:09,872 INFO  [log] 
2015-11-09 18:31:09,872 INFO  [log] 
2015-11-09 18:31:09,873 INFO  [log] 
2015-11-09 18:31:09,873 INFO  [log] 
2015-11-09 18:31:53,031 INFO  [log] 
2015-11-09 18:32:09,190 INFO  [log] 
2015-11-09 18:32:27,505 INFO  [log] 
2015-11-09 18:32:27,506 INFO  [log] 
2015-11-09 18:32:48,079 INFO  [log] 
2015-11-09 18:33:04,255 INFO  [log] 
2015-11-09 18:33:43,087 INFO  [log] 
2015-11-10 09:09:46,394 INFO  [log] 
2015-11-10 09:10:07,666 INFO  [log] 
2015-11-10 09:10:33,327 INFO  [log] 
2015-11-10 09:10:52,379 INFO  [log] 
2015-11-10 09:11:13,651 INFO  [log] 
2015-11-10 09:11:31,962 INFO  [log] 
2015-11-10 09:11:52,433 INFO  [log] 
2015-11-10 09:12:15,111 INFO  [log] 
2015-11-10 09:12:36,331 INFO  [log] 
2015-11-10 09:12:55,409 INFO  [log] 
2015-11-10 09:13:24,413 INFO  [log] 
2015-11-10 09:14:06,163 INFO  [log] 
2015-11-10 09:15:38,976 INFO  [log] 
2015-11-10 09:17:19,885 INFO  [log] 
2015-11-10 09:17:36,032 INFO  [log] 
2015-11-10 09:18:59,954 INFO  [log] 
2015-11-10 09:19:16,038 INFO  [log] 
2015-11-10 09:24:57,601 INFO  [log] 
2015-11-10 09:25:14,055 INFO  [log] 
2015-11-10 09:27:04,899 INFO  [log] 
2015-11-10 09:27:43,164 INFO  [log] 
2015-11-10 09:27:59,321 INFO  [log] 
2015-11-10 09:28:25,760 INFO  [log] 
2015-11-10 09:28:25,761 INFO  [log] 
2015-11-10 09:28:25,762 INFO  [log] 
2015-11-10 09:28:25,762 INFO  [log] 
2015-11-10 09:28:25,763 INFO  [log] 
2015-11-10 09:28:25,766 INFO  [log] 
2015-11-10 09:28:25,770 INFO  [log] 
2015-11-10 09:28:25,958 INFO  [log] 
2015-11-10 10:58:23,370 INFO  [log] 
2015-11-10 10:58:48,140 INFO  [log] 
2015-11-10 11:11:12,462 INFO  [log] 
2015-11-10 11:11:18,563 INFO  [log] 
2015-11-10 11:13:41,885 INFO  [log] 
2015-11-10 11:13:47,015 INFO  [log] 
2015-11-10 11:54:19,373 INFO  [log] 
2015-11-10 11:55:28,818 INFO  [log] 
2015-11-10 12:00:45,722 INFO  [log] 
2015-11-10 12:05:38,007 INFO  [log] 
2015-11-10 12:06:50,843 INFO  [log] 
2015-11-10 12:10:24,233 INFO  [log] 
2015-11-10 12:10:52,935 INFO  [log] 
2015-11-10 12:12:07,020 INFO  [log] 
2015-11-10 12:12:19,452 INFO  [log] 
2015-11-10 13:00:54,030 INFO  [log] 
2015-11-10 13:08:26,712 INFO  [log] 
2015-11-10 13:08:41,667 INFO  [log] 
2015-11-10 13:08:45,438 INFO  [log] 
2015-11-10 13:08:45,532 INFO  [log] 
2015-11-10 13:29:03,485 INFO  [log] 
2015-11-10 13:29:08,487 INFO  [log] 
2015-11-10 13:29:12,865 INFO  [log] 
2015-11-10 13:29:18,813 INFO  [log] 
2015-11-10 13:29:18,817 INFO  [log] 
2015-11-10 13:29:24,796 INFO  [log] 
2015-11-10 13:29:24,799 INFO  [log] 
2015-11-10 13:35:37,089 INFO  [log] 
2015-11-10 13:36:51,818 INFO  [log] 
2015-11-10 13:36:55,782 INFO  [log] 
2015-11-10 13:36:55,880 INFO  [log] 
2015-11-10 13:40:51,155 INFO  [log] 
2015-11-10 13:46:40,018 INFO  [log] 
2015-11-10 13:46:44,921 INFO  [log] 
2015-11-10 13:46:51,436 INFO  [log] 
2015-11-10 13:46:51,439 INFO  [log] 
2015-11-10 13:46:51,464 INFO  [log] 
2015-11-10 13:56:50,345 INFO  [log] 
2015-11-10 13:57:05,392 INFO  [log] 
2015-11-10 13:57:11,793 INFO  [log] 
2015-11-10 13:57:11,794 INFO  [log] 
2015-11-10 13:57:11,810 INFO  [log] 
2015-11-10 13:58:23,108 INFO  [log] 
2015-11-10 13:58:32,407 INFO  [log] 
2015-11-10 13:58:43,489 INFO  [log] 
2015-11-10 13:58:51,773 INFO  [log] 
2015-11-10 13:59:01,036 INFO  [log] 
2015-11-10 13:59:09,008 INFO  [log] 
2015-11-10 13:59:17,945 INFO  [log] 
2015-11-10 13:59:27,783 INFO  [log] 
2015-11-10 13:59:37,007 INFO  [log] 
2015-11-10 13:59:45,285 INFO  [log] 
2015-11-10 13:59:58,443 INFO  [log] 
2015-11-10 14:00:15,435 INFO  [log] 
2015-11-10 14:00:35,422 INFO  [log] 
2015-11-10 14:00:57,256 INFO  [log] 
2015-11-10 14:01:15,435 INFO  [log] 
2015-11-10 14:01:34,128 INFO  [log] 
2015-11-10 14:01:56,566 INFO  [log] 
2015-11-10 14:02:14,890 INFO  [log] 
2015-11-10 14:02:37,042 INFO  [log] 
2015-11-10 14:03:31,108 INFO  [log] 
2015-11-10 14:04:14,749 INFO  [log] 
2015-11-10 14:04:21,775 INFO  [log] 
2015-11-10 14:04:31,912 INFO  [log] 
2015-11-10 14:04:31,913 INFO  [log] 
2015-11-10 14:04:31,959 INFO  [log] 
2015-11-10 14:04:31,961 INFO  [log] 
2015-11-10 14:04:31,981 INFO  [log] 
2015-11-10 14:04:32,042 INFO  [log] 
2015-11-10 14:04:47,464 INFO  [log] 
2015-11-10 14:04:54,496 INFO  [log] 
2015-11-10 14:05:09,147 INFO  [log] 
2015-11-10 14:05:09,148 INFO  [log] 
2015-11-10 14:05:09,161 INFO  [log] 
2015-11-10 14:05:18,077 INFO  [log] 
2015-11-10 14:05:25,139 INFO  [log] 
2015-11-10 14:05:42,030 INFO  [log] 
2015-11-10 14:05:51,243 INFO  [log] 
2015-11-10 14:05:51,244 INFO  [log] 
2015-11-10 14:05:51,245 INFO  [log] 
2015-11-10 14:05:51,253 INFO  [log] 
2015-11-10 14:05:51,256 INFO  [log] 
2015-11-10 14:05:51,388 INFO  [log] 
2015-11-10 14:05:51,410 INFO  [log] 
2015-11-10 14:05:51,410 INFO  [log] 
2015-11-10 14:05:51,490 INFO  [log] 
2015-11-10 14:06:10,452 INFO  [log] 
2015-11-10 14:06:17,479 INFO  [log] 
2015-11-10 14:06:28,936 INFO  [log] 
2015-11-10 14:06:29,046 INFO  [log] 
2015-11-10 14:09:42,020 INFO  [log] 
2015-11-10 14:09:48,778 INFO  [log] 
2015-11-10 14:10:02,840 INFO  [log] 
2015-11-10 14:10:19,770 INFO  [log] 
2015-11-10 14:10:22,253 INFO  [log] 
2015-11-10 14:10:25,746 INFO  [log] 
2015-11-10 14:10:25,746 INFO  [log] 
2015-11-10 14:10:25,748 INFO  [log] 
2015-11-10 14:10:25,748 INFO  [log] 
2015-11-10 14:10:25,768 INFO  [log] 
2015-11-10 14:10:25,768 INFO  [log] 
2015-11-10 14:10:31,084 INFO  [log] 
2015-11-10 14:10:33,560 INFO  [log] 
2015-11-10 14:10:36,315 INFO  [log] 
2015-11-10 14:10:36,316 INFO  [log] 
2015-11-10 14:10:36,328 INFO  [log] 
2015-11-10 14:10:39,375 INFO  [log] 
2015-11-10 14:10:41,778 INFO  [log] 
2015-11-10 14:10:47,833 INFO  [log] 
2015-11-10 14:10:51,023 INFO  [log] 
2015-11-10 14:10:51,023 INFO  [log] 
2015-11-10 14:10:51,023 INFO  [log] 
2015-11-10 14:10:51,025 INFO  [log] 
2015-11-10 14:10:51,079 INFO  [log] 
2015-11-10 14:10:51,080 INFO  [log] 
2015-11-10 14:10:51,124 INFO  [log] 
2015-11-10 14:10:51,125 INFO  [log] 
2015-11-10 14:10:51,137 INFO  [log] 
2015-11-10 14:10:57,648 INFO  [log] 
2015-11-10 14:11:00,109 INFO  [log] 
2015-11-10 14:11:04,055 INFO  [log] 
2015-11-10 14:11:04,056 INFO  [log] 
2015-11-10 14:17:01,061 INFO  [log] 
2015-11-10 14:17:02,760 INFO  [log] 
2015-11-10 14:17:05,325 INFO  [log] 
2015-11-10 14:17:11,037 INFO  [log] 
2015-11-10 14:17:11,484 INFO  [log] 
2015-11-10 14:17:15,743 INFO  [log] 
2015-11-10 14:17:16,175 INFO  [log] 
2015-11-10 14:17:21,792 INFO  [log] 
2015-11-10 14:17:21,792 INFO  [log] 
2015-11-10 14:17:21,794 INFO  [log] 
2015-11-10 14:17:21,794 INFO  [log] 
2015-11-10 14:17:22,539 INFO  [log] 
2015-11-10 14:17:22,992 INFO  [log] 
2015-11-10 14:17:25,552 INFO  [log] 
2015-11-10 14:17:27,093 INFO  [log] 
2015-11-10 14:17:27,094 INFO  [log] 
2015-11-10 14:17:27,094 INFO  [log] 
2015-11-10 14:17:27,095 INFO  [log] 
2015-11-10 14:17:27,101 INFO  [log] 
2015-11-10 14:17:27,102 INFO  [log] 
2015-11-10 14:17:28,944 INFO  [log] 
2015-11-10 14:17:29,378 INFO  [log] 
2015-11-10 14:17:30,213 INFO  [log] 
2015-11-10 14:17:30,215 INFO  [log] 
2015-11-10 14:20:00,943 INFO  [log] 
2015-11-10 14:20:02,653 INFO  [log] 
2015-11-10 14:20:05,213 INFO  [log] 
2015-11-10 14:20:09,376 INFO  [log] 
2015-11-10 14:20:09,841 INFO  [log] 
2015-11-10 14:20:10,485 INFO  [log] 
2015-11-10 14:20:10,485 INFO  [log] 
2015-11-10 14:20:10,487 INFO  [log] 
2015-11-10 14:20:10,487 INFO  [log] 
2015-11-10 14:20:11,656 INFO  [log] 
2015-11-10 14:20:12,136 INFO  [log] 
2015-11-10 14:20:13,047 INFO  [log] 
2015-11-10 14:20:13,049 INFO  [log] 
2015-11-10 14:20:13,573 INFO  [log] 
2015-11-10 14:20:13,982 INFO  [log] 
2015-11-10 14:22:57,026 INFO  [log] 
2015-11-10 14:22:58,138 INFO  [log] 
2015-11-10 14:23:01,133 INFO  [log] 
2015-11-10 14:23:05,473 INFO  [log] 
2015-11-10 14:23:05,906 INFO  [log] 
2015-11-10 14:23:06,758 INFO  [log] 
2015-11-10 14:23:06,760 INFO  [log] 
2015-11-10 14:23:06,760 INFO  [log] 
2015-11-10 14:23:06,761 INFO  [log] 
2015-11-10 14:23:07,932 INFO  [log] 
2015-11-10 14:23:08,393 INFO  [log] 
2015-11-10 14:25:20,214 INFO  [log] 
2015-11-10 14:25:21,333 INFO  [log] 
2015-11-10 14:25:25,062 INFO  [log] 
2015-11-10 14:25:30,960 INFO  [log] 
2015-11-10 14:25:31,383 INFO  [log] 
2015-11-10 14:25:32,859 INFO  [log] 
2015-11-10 14:25:32,860 INFO  [log] 
2015-11-10 14:25:32,860 INFO  [log] 
2015-11-10 14:25:32,863 INFO  [log] 
2015-11-10 14:25:33,672 INFO  [log] 
2015-11-10 14:25:34,110 INFO  [log] 
2015-11-10 14:25:35,132 INFO  [log] 
2015-11-10 14:25:35,134 INFO  [log] 
2015-11-10 14:25:35,619 INFO  [log] 
2015-11-10 14:25:36,025 INFO  [log] 
2015-11-10 14:25:37,624 INFO  [log] 
2015-11-10 14:25:40,694 INFO  [log] 
2015-11-10 14:25:40,695 INFO  [log] 
2015-11-10 14:25:40,706 INFO  [log] 
2015-11-10 14:25:40,710 INFO  [log] 
2015-11-10 14:25:40,722 INFO  [log] 
2015-11-10 14:25:40,725 INFO  [log] 
2015-11-10 14:25:42,510 INFO  [log] 
2015-11-10 14:25:42,932 INFO  [log] 
2015-11-10 14:25:43,778 INFO  [log] 
2015-11-10 14:25:43,779 INFO  [log] 
2015-11-10 14:26:25,143 INFO  [log] 
2015-11-10 14:26:26,938 INFO  [log] 
2015-11-10 14:26:29,386 INFO  [log] 
2015-11-10 14:26:33,632 INFO  [log] 
2015-11-10 14:26:34,078 INFO  [log] 
2015-11-10 14:26:34,684 INFO  [log] 
2015-11-10 14:26:34,685 INFO  [log] 
2015-11-10 14:26:34,685 INFO  [log] 
2015-11-10 14:26:34,686 INFO  [log] 
2015-11-10 14:26:35,793 INFO  [log] 
2015-11-10 14:26:36,264 INFO  [log] 
2015-11-10 14:26:36,914 INFO  [log] 
2015-11-10 14:26:36,916 INFO  [log] 
2015-11-10 14:26:37,430 INFO  [log] 
2015-11-10 14:26:37,838 INFO  [log] 
2015-11-10 14:26:40,272 INFO  [log] 
2015-11-10 14:26:40,272 INFO  [log] 
2015-11-10 14:26:40,273 INFO  [log] 
2015-11-10 14:26:40,273 INFO  [log] 
2015-11-10 14:26:40,274 INFO  [log] 
2015-11-10 14:26:40,492 INFO  [log] 
2015-11-10 14:26:42,079 INFO  [log] 
2015-11-10 14:26:43,280 INFO  [log] 
2015-11-10 14:26:44,128 INFO  [log] 
2015-11-10 14:26:44,129 INFO  [log] 
2015-11-10 14:27:33,546 INFO  [log] 
2015-11-10 14:27:37,025 INFO  [log] 
2015-11-10 14:27:54,209 INFO  [log] 
2015-11-10 14:27:55,569 INFO  [log] 
2015-11-10 14:28:46,344 INFO  [log] 
2015-11-10 14:28:49,820 INFO  [log] 
2015-11-10 14:28:57,531 INFO  [log] 
2015-11-10 14:29:07,040 INFO  [log] 
2015-11-10 14:29:08,392 INFO  [log] 
2015-11-10 14:29:10,327 INFO  [log] 
2015-11-10 14:29:10,327 INFO  [log] 
2015-11-10 14:29:10,332 INFO  [log] 
2015-11-10 14:29:10,334 INFO  [log] 
2015-11-10 14:29:13,861 INFO  [log] 
2015-11-10 14:29:15,230 INFO  [log] 
2015-11-10 14:29:16,770 INFO  [log] 
2015-11-10 14:29:16,771 INFO  [log] 
2015-11-10 14:29:18,419 INFO  [log] 
2015-11-10 14:29:19,742 INFO  [log] 
2015-11-10 14:29:23,372 INFO  [log] 
2015-11-10 14:29:25,234 INFO  [log] 
2015-11-10 14:29:25,235 INFO  [log] 
2015-11-10 14:29:25,235 INFO  [log] 
